Age,BodyweightKg,Best3SquatKg,Best3BenchKg,Best3DeadliftKg,TotalKg
34.0,105.0,220.0,140.0,230.0,590.0
27.0,63.0,72.5,57.5,100.0,230.0
23.0,84.0,95.0,55.0,130.0,280.0
24.0,83.0,177.5,135.0,220.0,532.5
43.0,83.0,190.0,137.5,215.0,542.5
39.0,105.0,185.0,175.0,210.0,570.0
24.0,104.6,217.5,170.0,265.0,652.5
33.0,103.0,220.0,140.0,260.0,620.0
21.0,91.3,217.5,157.5,276.5,651.5
23.0,92.2,205.0,163.5,242.5,611.0
23.0,103.0,260.0,160.0,287.5,707.5
23.0,103.2,220.0,164.0,260.0,644.0
46.0,102.6,160.0,115.0,170.0,445.0
17.0,72.3,200.5,166.0,237.5,604.0
36.0,93.0,225.0,180.0,245.0,650.0
32.0,89.4,187.5,125.0,225.0,537.5
19.0,61.9,115.0,80.0,157.5,352.5
18.0,88.5,170.0,140.0,210.0,520.0
17.0,94.5,150.0,90.0,190.0,430.0
16.0,64.8,120.0,85.0,155.0,360.0
21.0,86.6,180.0,140.0,215.0,535.0
21.0,102.5,200.0,150.0,220.0,570.0
35.0,70.0,170.0,140.0,195.0,505.0
28.0,82.8,185.0,125.0,205.0,515.0
28.0,85.0,155.0,92.5,180.0,427.5
28.0,100.4,210.0,150.0,250.0,610.0
28.0,97.3,215.0,160.0,220.0,595.0
23.0,77.0,115.0,67.5,145.0,327.5
28.0,56.9,90.0,62.5,112.5,265.0
43.0,67.1,105.0,60.0,120.0,285.0
23.0,67.5,132.5,60.0,135.0,327.5
19.0,96.5,192.5,125.0,250.0,567.5
27.0,81.8,217.5,140.0,240.0,597.5
16.0,69.1,100.0,80.0,155.0,335.0
18.0,73.6,112.5,80.0,140.0,332.5
16.0,79.3,160.0,90.0,210.0,460.0
16.0,79.4,135.0,92.5,180.0,407.5
18.0,90.3,195.0,125.0,230.0,550.0
17.0,89.9,175.0,140.0,215.0,530.0
18.0,85.1,175.0,125.0,220.0,520.0
17.0,91.9,170.0,135.0,210.0,515.0
18.0,90.3,160.0,112.5,210.0,482.5
17.0,99.3,145.0,90.0,165.0,400.0
17.0,127.0,160.0,70.0,160.0,390.0
20.0,65.4,130.0,105.0,200.0,435.0
20.0,65.1,100.0,85.0,170.0,355.0
23.0,72.9,165.0,110.0,215.0,490.0
19.0,71.0,150.0,115.0,190.0,455.0
20.0,71.4,140.0,100.0,170.0,410.0
19.0,81.3,175.0,100.0,200.0,475.0
19.0,90.2,220.0,150.0,240.0,610.0
19.0,91.0,205.0,115.0,250.0,570.0
21.0,88.3,190.0,125.0,240.0,555.0
21.0,100.9,225.0,145.0,285.0,655.0
20.0,94.6,260.0,120.0,260.0,640.0
20.0,98.2,190.0,120.0,250.0,560.0
21.0,95.4,180.0,125.0,222.5,527.5
19.0,94.6,175.0,110.0,215.0,500.0
27.0,64.3,142.5,85.0,145.0,372.5
31.0,72.9,195.0,130.0,240.0,565.0
31.0,82.4,182.5,152.5,235.0,570.0
26.0,81.5,180.0,150.0,200.0,530.0
32.0,81.9,150.0,140.0,180.0,470.0
29.0,90.0,205.0,155.0,205.0,565.0
26.0,86.9,180.0,110.0,190.0,480.0
25.0,97.9,245.0,170.0,292.5,707.5
26.0,101.7,246.0,145.0,275.0,666.0
34.0,103.3,210.0,137.5,220.0,567.5
36.0,110.4,235.0,150.0,250.0,635.0
42.0,73.6,70.0,92.5,130.0,292.5
40.0,87.3,160.0,145.0,200.0,505.0
40.0,104.7,170.0,170.0,215.0,555.0
18.0,50.9,70.0,40.0,95.0,205.0
17.0,54.6,80.0,40.0,100.0,220.0
18.0,54.0,75.0,42.5,97.5,215.0
17.0,63.0,90.0,55.0,130.0,275.0
18.0,62.0,65.0,67.5,127.5,260.0
18.0,67.2,115.0,65.0,130.0,310.0
23.0,55.5,70.0,35.0,110.0,215.0
22.0,66.0,75.0,50.0,115.0,240.0
33.0,47.0,60.0,38.5,82.5,181.0
30.0,48.5,72.5,42.5,90.0,205.0
31.0,55.1,122.5,75.0,140.5,338.0
29.0,57.5,85.0,62.5,120.0,267.5
30.0,60.5,90.0,50.0,120.0,260.0
34.0,61.0,85.0,45.0,105.0,235.0
26.0,61.4,82.5,45.0,90.0,217.5
29.0,61.3,70.0,40.0,100.0,210.0
27.0,69.3,100.0,55.0,120.0,275.0
28.0,67.0,90.0,65.0,100.0,255.0
25.0,70.0,85.0,52.5,115.0,252.5
29.0,68.3,90.0,40.0,100.0,230.0
26.0,74.8,115.0,55.0,150.0,320.0
33.0,79.7,100.0,60.0,112.5,272.5
31.0,75.5,75.0,50.0,120.0,245.0
24.0,91.3,70.0,42.5,120.0,232.5
49.0,51.8,57.5,52.5,105.0,215.0
40.0,55.0,65.0,37.5,90.0,192.5
56.0,59.6,60.0,45.0,92.5,197.5
20.0,102.5,150.0,105.0,240.0,495.0
47.0,104.0,170.0,122.5,195.0,487.5
37.0,81.4,160.0,125.0,210.0,495.0
24.0,103.6,260.0,157.5,280.0,697.5
37.0,101.9,230.0,191.0,260.0,681.0
24.0,104.0,215.0,175.0,255.0,645.0
33.0,100.7,212.5,135.0,252.5,600.0
25.0,64.2,142.5,80.0,175.0,397.5
18.0,122.2,245.5,142.5,232.0,620.0
20.0,72.4,200.0,115.0,220.0,535.0
21.0,82.5,195.0,135.0,225.0,555.0
21.0,103.6,205.0,140.0,270.0,615.0
21.0,115.1,257.5,155.0,282.5,695.0
22.0,127.7,245.0,160.0,230.0,635.0
30.0,83.0,195.0,145.0,232.5,572.5
30.0,82.7,177.5,117.5,212.5,507.5
26.0,80.9,200.0,145.0,225.0,570.0
34.0,92.7,210.0,175.0,250.0,635.0
24.0,61.8,135.0,70.0,162.5,367.5
34.0,116.4,80.0,45.0,100.0,225.0
17.0,101.6,190.0,115.0,207.5,512.5
17.0,96.4,180.0,117.5,220.0,517.5
29.0,80.7,170.0,117.5,220.0,507.5
29.0,91.1,192.5,140.0,210.0,542.5
26.0,56.9,105.0,45.0,150.0,300.0
18.0,110.0,213.0,130.0,230.0,573.0
21.0,82.3,187.5,127.5,210.0,525.0
21.0,105.7,210.0,145.0,260.0,615.0
27.0,102.3,215.0,140.0,240.0,595.0
20.0,57.0,90.0,72.5,135.0,297.5
20.0,70.6,152.5,85.0,165.0,402.5
24.0,61.3,135.0,72.5,157.5,365.0
24.0,61.2,130.0,65.0,155.0,350.0
32.0,76.1,110.0,57.5,145.0,312.5
33.0,115.8,85.0,52.5,90.0,227.5
18.0,69.0,140.0,112.0,220.0,472.0
18.0,81.0,180.0,100.0,220.0,500.0
17.0,91.1,170.0,115.0,207.5,492.5
17.0,97.8,160.0,112.5,187.5,460.0
19.0,69.8,190.0,112.5,220.0,522.5
20.0,82.2,205.0,110.0,250.0,565.0
20.0,103.0,240.0,130.0,260.0,630.0
21.0,98.2,180.0,130.0,225.0,535.0
23.0,126.4,270.0,180.0,307.5,757.5
29.0,72.9,150.0,110.0,210.0,470.0
25.0,80.4,195.0,130.0,222.5,547.5
25.0,82.7,218.0,130.0,250.0,598.0
29.0,92.7,190.0,142.5,217.5,550.0
33.0,91.8,232.5,170.0,260.0,662.5
27.0,89.4,212.5,150.0,220.0,582.5
30.0,91.6,260.0,181.0,265.0,706.0
29.0,102.9,215.0,140.0,230.0,585.0
30.0,58.6,90.0,70.0,125.0,285.0
26.0,67.3,105.0,60.0,120.0,285.0
19.0,80.0,155.0,130.0,200.0,485.0
24.0,73.9,180.0,115.0,240.0,535.0
32.0,82.7,187.5,160.0,230.0,577.5
32.0,81.0,205.0,147.5,237.5,590.0
23.0,51.0,105.0,55.0,140.0,300.0
42.0,56.2,126.0,67.5,170.0,363.5
28.0,56.5,137.5,70.0,145.0,352.5
26.0,54.45,125.0,60.0,132.5,317.5
35.0,61.55,152.5,75.0,167.5,395.0
35.0,62.35,110.0,65.0,122.5,297.5
23.0,61.5,75.0,50.0,100.0,225.0
23.0,69.1,145.0,80.0,160.0,385.0
22.0,69.75,135.0,67.5,160.0,362.5
44.0,67.8,135.0,67.5,150.0,352.5
28.0,70.15,100.0,55.0,140.0,295.0
34.0,70.65,110.0,60.0,122.5,292.5
30.0,70.45,100.0,55.0,132.5,287.5
57.0,70.95,92.5,52.5,140.5,285.5
37.0,66.0,87.5,52.5,120.0,260.0
63.0,67.75,85.0,47.5,125.0,257.5
55.0,70.95,75.0,47.5,95.0,217.5
34.0,80.9,137.5,87.5,160.0,385.0
30.0,83.55,90.0,47.5,120.0,257.5
27.0,94.0,150.0,75.0,165.0,390.0
33.0,100.7,127.5,72.5,142.5,342.5
27.0,87.05,110.0,60.0,120.0,290.0
15.0,52.95,110.0,75.0,132.5,317.5
28.0,65.95,165.0,110.0,182.5,457.5
25.0,64.95,140.0,105.0,190.0,435.0
20.0,65.8,145.0,87.5,162.5,395.0
32.0,66.9,190.0,120.0,220.0,530.0
31.0,70.4,190.0,112.5,197.5,500.0
16.0,68.4,155.0,82.5,200.0,437.5
57.0,69.3,105.0,75.0,142.5,322.5
28.0,80.95,217.5,127.5,240.0,585.0
28.0,80.55,192.5,125.0,202.5,520.0
21.0,81.95,155.0,100.0,190.0,445.0
57.0,82.35,150.0,102.5,185.0,437.5
23.0,82.2,140.0,110.0,180.0,430.0
59.0,75.05,85.0,62.5,120.0,267.5
27.0,92.3,230.0,155.0,260.0,645.0
23.0,92.05,217.5,135.0,247.5,600.0
26.0,92.35,217.5,135.0,240.0,592.5
23.0,90.4,192.5,145.0,245.0,582.5
18.0,88.95,205.0,140.0,230.0,575.0
17.0,86.55,215.0,125.0,230.0,570.0
21.0,90.8,210.0,120.0,225.0,555.0
31.0,91.0,175.0,135.0,215.0,525.0
40.0,90.55,155.0,130.0,185.0,470.0
21.0,103.8,135.0,147.5,230.0,512.5
22.0,100.5,125.0,72.5,135.0,332.5
32.0,116.75,197.5,172.5,272.5,642.5
24.0,118.6,255.0,127.5,245.0,627.5
35.0,115.7,215.0,130.0,240.0,585.0
28.0,109.45,195.0,115.0,225.0,535.0
17.0,116.25,160.0,105.0,205.0,470.0
23.0,142.0,325.0,215.0,320.0,860.0
23.0,121.35,317.5,192.5,340.0,850.0
20.0,150.35,292.5,190.0,305.0,787.5
35.0,126.7,300.0,175.0,285.0,760.0
31.0,177.95,260.0,165.0,250.0,675.0
25.0,148.65,210.0,170.0,200.0,580.0
26.0,92.45,232.5,155.0,265.0,652.5
38.0,85.5,207.5,115.0,222.5,545.0
23.0,99.75,260.0,160.0,305.0,725.0
15.0,62.45,75.0,35.0,92.5,202.5
36.0,72.85,125.0,62.5,137.5,325.0
19.0,101.6,175.0,90.0,230.0,495.0
28.0,117.2,210.0,120.0,240.0,570.0
21.0,60.2,120.0,80.0,157.5,357.5
28.0,87.65,215.0,135.0,272.5,622.5
29.0,58.6,92.5,55.0,112.5,260.0
32.0,71.3,130.0,62.5,170.0,362.5
19.0,73.3,170.0,82.5,190.0,442.5
20.0,114.4,170.0,90.0,230.0,490.0
36.0,80.6,130.0,60.0,150.0,340.0
31.0,100.0,250.0,147.5,257.5,655.0
52.0,97.35,70.0,47.5,100.0,217.5
35.0,76.85,132.5,65.0,140.0,337.5
22.0,90.2,225.0,150.0,280.0,655.0
30.0,72.15,120.0,115.0,192.5,427.5
24.0,58.4,177.5,97.5,225.0,500.0
22.0,64.2,145.0,110.0,180.0,435.0
23.0,73.9,212.5,140.0,225.0,577.5
44.0,81.2,140.0,130.0,200.0,470.0
50.0,77.6,130.0,100.0,180.0,410.0
47.0,91.0,195.0,142.5,205.0,542.5
25.0,84.32,85.0,55.0,127.5,267.5
24.0,80.57,177.5,105.0,210.0,492.5
24.0,96.68,192.5,132.5,250.0,575.0
24.0,94.0,160.0,160.0,220.0,540.0
40.0,51.75,140.5,82.5,170.0,393.0
51.0,73.95,205.0,100.0,190.0,495.0
29.0,82.55,270.0,140.0,316.5,726.5
25.0,149.4,335.0,202.5,305.0,842.5
32.0,70.6,140.0,67.5,185.0,392.5
29.0,95.1,215.0,175.0,272.5,662.5
29.0,57.4,75.0,85.0,125.0,285.0
29.0,96.5,210.0,167.5,255.0,632.5
20.0,75.8,180.0,85.0,235.0,500.0
32.0,70.0,147.5,70.0,181.0,398.5
38.0,90.1,170.0,110.0,220.0,500.0
29.0,111.5,250.0,145.0,230.0,625.0
24.0,65.9,150.0,85.0,202.5,437.5
26.0,99.85,260.0,180.0,325.0,765.0
49.0,79.35,100.0,67.5,132.5,300.0
20.0,82.9,145.0,110.0,215.0,470.0
23.0,104.45,207.5,137.5,235.0,580.0
41.0,54.82,90.0,55.0,142.5,287.5
37.0,71.75,142.5,82.5,175.0,400.0
26.0,90.65,140.0,75.0,160.0,375.0
27.0,80.9,215.0,120.0,250.0,585.0
21.0,91.15,170.0,132.5,220.0,522.5
32.0,91.5,165.0,120.0,215.0,500.0
56.0,87.2,150.0,105.0,190.0,445.0
27.0,108.35,205.0,140.0,272.5,617.5
31.0,118.65,180.0,165.0,260.0,605.0
37.0,91.65,230.0,150.0,265.0,645.0
34.0,156.35,320.0,235.0,305.0,860.0
26.0,145.95,240.0,130.0,250.0,620.0
67.0,65.6,132.5,80.0,205.0,417.5
33.0,92.3,242.5,175.0,250.0,667.5
26.0,73.6,140.0,125.0,220.0,485.0
31.0,71.7,102.5,72.5,117.5,292.5
24.0,58.35,115.0,82.5,160.0,357.5
23.0,88.7,205.0,140.0,260.0,605.0
24.0,111.2,210.0,142.5,250.0,602.5
25.0,58.6,135.0,100.0,175.0,410.0
24.0,73.3,182.5,145.0,200.0,527.5
19.0,82.9,190.0,112.5,210.0,512.5
25.0,113.0,220.0,135.0,270.0,625.0
24.0,140.35,300.0,177.5,315.0,792.5
41.0,56.05,110.0,65.0,160.0,335.0
25.0,55.0,122.5,65.0,125.0,312.5
35.0,60.45,142.5,77.5,170.0,390.0
40.0,61.0,120.0,75.0,150.0,345.0
25.0,60.3,130.0,70.0,135.0,335.0
27.0,57.9,130.0,67.5,132.5,330.0
23.0,60.85,90.0,55.0,130.0,275.0
34.0,61.65,95.0,50.0,125.0,270.0
21.0,58.75,70.0,47.5,112.5,230.0
40.0,71.25,100.0,62.5,125.0,287.5
39.0,71.15,97.5,62.5,117.5,277.5
30.0,71.25,87.5,52.5,115.0,255.0
56.0,67.95,82.5,50.0,120.0,252.5
27.0,69.15,87.5,47.5,117.5,252.5
47.0,67.7,80.0,37.5,110.0,227.5
39.0,80.2,135.0,80.0,150.0,365.0
38.0,78.3,120.0,80.0,157.5,357.5
35.0,82.5,125.0,60.0,140.0,325.0
26.0,84.3,132.5,72.5,155.0,360.0
32.0,115.55,110.0,72.5,135.0,317.5
28.0,65.35,160.0,105.0,172.5,437.5
16.0,65.65,105.0,85.0,152.5,342.5
34.0,73.45,185.0,117.5,195.0,497.5
18.0,73.85,150.0,105.0,170.0,425.0
19.0,71.75,150.0,97.5,155.0,402.5
28.0,72.0,120.0,92.5,175.0,387.5
57.0,69.05,97.5,72.5,135.0,305.0
20.0,82.5,227.5,135.0,237.5,600.0
29.0,81.55,195.0,142.5,245.0,582.5
28.0,81.05,215.0,125.0,225.0,565.0
25.0,82.1,187.5,107.5,215.0,510.0
28.0,80.4,145.0,110.0,210.0,465.0
27.0,92.2,242.5,157.5,262.5,662.5
27.0,91.1,210.0,145.0,280.0,635.0
21.0,92.65,205.0,137.5,245.0,587.5
18.0,89.55,200.0,130.0,200.0,530.0
16.0,91.15,175.0,105.0,172.5,452.5
56.0,84.4,160.0,105.0,185.0,450.0
28.0,91.35,140.0,112.5,170.0,422.5
20.0,104.25,240.0,140.0,275.0,655.0
29.0,101.2,180.0,160.0,220.0,560.0
32.0,98.55,190.0,135.0,220.0,545.0
35.0,97.5,142.5,132.5,202.5,477.5
34.0,119.15,292.5,180.0,295.0,767.5
41.0,116.0,280.0,170.0,300.0,750.0
31.0,115.45,265.0,162.5,280.0,707.5
31.0,117.05,185.0,165.0,255.0,605.0
28.0,114.4,165.0,125.0,220.0,510.0
38.0,116.75,132.5,105.0,180.0,417.5
31.0,185.7,265.0,175.0,245.0,685.0
29.0,150.2,215.0,147.5,255.0,617.5
38.0,129.75,200.0,152.5,235.0,587.5
29.0,132.7,180.0,132.5,230.0,542.5
29.0,94.0,245.0,160.0,260.0,665.0
24.0,55.05,115.0,62.5,127.5,305.0
24.0,62.3,107.5,65.0,162.5,335.0
30.0,62.6,117.5,65.0,125.0,307.5
28.0,101.35,145.0,70.0,155.0,370.0
24.0,78.9,230.0,147.5,235.0,612.5
29.0,87.8,222.5,142.5,260.0,625.0
23.0,92.95,165.0,137.5,220.0,522.5
30.0,100.4,195.0,100.0,200.0,495.0
18.0,84.7,212.5,140.0,247.5,600.0
25.0,88.85,217.5,155.0,250.0,622.5
28.0,91.75,235.0,157.5,245.0,637.5
67.0,62.3,55.0,42.5,102.5,200.0
26.0,82.6,202.5,120.0,220.0,542.5
32.0,101.85,252.5,195.0,310.0,757.5
27.0,167.25,410.0,240.0,320.0,970.0
33.0,163.5,380.0,250.0,300.0,930.0
47.0,147.25,305.0,235.0,345.0,885.0
22.0,70.8,115.0,55.0,130.0,300.0
36.0,91.7,222.5,142.5,255.0,620.0
24.0,61.2,107.5,50.0,117.5,275.0
68.0,59.65,65.0,42.5,105.0,212.5
31.0,82.95,237.5,157.5,240.0,635.0
23.0,108.45,280.0,130.0,300.0,710.0
28.0,62.45,162.5,115.0,160.0,437.5
24.0,118.85,272.5,140.0,260.0,672.5
32.0,71.85,147.5,127.5,192.5,467.5
23.0,80.05,215.0,145.0,250.0,610.0
25.0,115.6,240.0,105.0,280.0,625.0
34.0,61.3,166.0,75.0,185.5,426.5
21.0,78.9,207.5,105.0,252.5,565.0
30.0,58.4,75.0,85.0,140.0,300.0
27.0,81.3,220.0,137.5,270.0,627.5
49.0,73.95,65.0,45.0,100.0,210.0
40.0,112.8,105.0,77.5,170.0,352.5
40.0,81.1,217.5,130.0,265.0,612.5
26.0,81.65,162.5,95.0,175.0,432.5
27.0,90.8,200.0,127.5,210.0,537.5
28.0,118.35,240.0,135.0,275.0,650.0
32.0,81.35,190.0,135.0,207.5,532.5
27.0,87.33,210.0,140.0,272.5,622.5
25.0,118.69,200.0,157.5,242.5,600.0
23.0,56.65,135.0,70.0,155.0,360.0
35.0,65.0,162.5,75.0,185.0,422.5
36.0,91.05,220.0,142.5,245.0,607.5
29.0,143.15,330.0,187.5,325.0,842.5
23.0,69.6,112.5,65.0,110.0,287.5
32.0,73.3,160.0,130.0,200.0,490.0
39.0,114.4,265.0,157.5,272.5,695.0
27.0,123.1,270.0,157.5,312.5,740.0
23.0,56.92,162.5,87.5,207.5,457.5
20.0,73.55,185.0,125.0,205.0,515.0
26.0,79.5,235.0,157.5,257.5,650.0
31.0,56.8,77.5,82.5,147.5,307.5
19.0,123.1,160.0,112.5,180.0,452.5
22.0,89.55,220.0,142.5,265.0,627.5
21.0,83.3,140.0,110.0,210.0,460.0
27.0,86.95,165.0,125.0,220.0,510.0
23.0,81.1,170.0,100.0,225.0,495.0
35.0,113.2,180.0,100.0,209.0,489.0
29.0,83.0,252.5,132.5,290.0,675.0
29.0,82.55,75.0,115.0,222.5,412.5
26.0,88.05,230.0,155.0,257.5,642.5
17.0,92.65,225.0,152.5,235.0,612.5
23.0,101.3,255.0,172.5,300.0,727.5
19.0,70.75,145.0,82.5,152.5,380.0
32.0,84.0,142.5,67.5,155.0,365.0
23.0,51.4,128.0,65.0,140.0,333.0
23.0,61.95,110.0,60.0,150.0,320.0
67.0,60.0,65.0,45.0,102.5,212.5
57.0,70.95,92.5,55.0,137.5,285.0
21.0,83.3,172.5,95.0,210.0,477.5
23.0,65.75,180.0,120.0,200.0,500.0
24.0,72.65,220.0,140.0,235.0,595.0
46.0,73.75,190.0,127.5,252.5,570.0
23.0,81.7,225.0,150.0,240.0,615.0
21.0,81.85,220.0,145.0,100.0,465.0
25.0,91.45,257.5,167.5,315.5,740.5
24.0,92.05,250.0,192.5,217.5,660.0
27.0,92.8,240.0,155.0,262.5,657.5
22.0,86.2,200.0,147.5,252.5,600.0
22.0,88.65,155.0,120.0,180.0,455.0
26.0,102.25,245.0,160.0,277.5,682.5
26.0,109.78,290.0,165.0,272.5,727.5
18.0,107.0,175.0,100.0,170.0,445.0
29.0,125.8,285.0,170.0,305.0,760.0
24.0,144.6,270.0,185.0,265.0,720.0
27.0,131.25,260.0,155.0,300.0,715.0
22.0,62.8,132.5,70.0,160.0,362.5
24.0,70.5,167.5,92.5,192.5,452.5
42.0,77.4,120.0,80.0,132.5,332.5
25.0,82.85,290.0,205.0,312.5,807.5
37.0,82.9,202.5,112.5,220.0,535.0
29.0,90.3,145.0,100.0,205.0,450.0
44.0,98.5,155.0,110.0,175.0,440.0
25.0,145.2,222.5,137.5,255.0,615.0
20.0,57.0,95.0,60.0,135.0,290.0
26.0,92.7,232.5,160.0,275.0,667.5
21.0,47.7,120.0,65.0,132.5,317.5
22.0,51.25,105.0,60.0,130.0,295.0
34.0,56.2,125.0,67.5,167.5,360.0
27.0,59.8,97.5,57.5,132.5,287.5
56.0,60.1,80.0,42.5,100.0,222.5
27.0,69.9,130.0,85.0,150.0,365.0
26.0,69.55,95.0,50.0,125.0,270.0
20.0,82.75,160.0,80.0,195.0,435.0
23.0,75.75,120.0,52.5,140.0,312.5
29.0,77.65,87.5,55.0,120.0,262.5
39.0,74.8,95.0,57.5,105.0,257.5
23.0,90.2,127.5,80.0,170.0,377.5
23.0,85.8,102.5,67.5,130.0,300.0
22.0,65.3,150.0,105.0,185.0,440.0
23.0,71.75,207.5,137.5,240.0,585.0
26.0,71.85,180.0,110.0,195.0,485.0
32.0,70.25,155.0,105.0,195.0,455.0
29.0,82.45,265.0,145.0,307.5,717.5
25.0,82.25,260.0,162.5,272.5,695.0
21.0,82.45,197.5,160.0,232.5,590.0
27.0,78.5,180.0,120.0,222.5,522.5
28.0,80.9,185.0,110.0,205.0,500.0
23.0,78.9,140.0,95.0,200.0,435.0
22.0,91.55,257.5,162.5,290.5,710.5
24.0,91.6,245.0,162.5,300.0,707.5
23.0,91.7,270.0,162.5,235.0,667.5
22.0,91.15,227.5,130.0,292.5,650.0
25.0,91.2,235.0,160.0,250.0,645.0
23.0,91.55,230.0,150.0,265.0,645.0
20.0,88.55,200.0,140.0,272.5,612.5
24.0,89.75,212.5,155.0,210.0,577.5
24.0,86.9,205.0,125.0,235.0,565.0
23.0,88.8,195.0,125.0,245.0,565.0
37.0,89.8,170.0,95.0,205.0,470.0
25.0,86.05,147.5,115.0,202.5,465.0
17.0,90.05,120.0,80.0,135.0,335.0
25.0,104.35,280.5,172.5,270.0,723.0
25.0,98.7,240.0,160.0,280.0,680.0
41.0,100.65,205.0,160.0,225.0,590.0
21.0,100.3,200.0,125.0,220.0,545.0
28.0,103.55,160.0,105.0,190.0,455.0
31.0,118.2,315.0,190.0,220.0,725.0
33.0,110.85,247.5,182.5,250.0,680.0
35.0,144.8,210.0,130.0,270.0,610.0
25.0,122.6,102.5,70.0,142.5,315.0
34.0,103.7,112.5,50.0,165.0,327.5
28.0,81.7,180.0,120.0,220.0,520.0
33.0,76.45,125.0,67.5,150.0,342.5
31.0,65.5,160.0,97.5,190.0,447.5
37.0,89.7,205.0,125.0,235.0,565.0
45.0,118.1,242.5,155.0,260.0,657.5
31.0,187.5,270.0,185.0,245.0,700.0
41.0,51.6,145.0,83.5,172.5,401.0
41.0,56.15,120.0,65.0,180.0,365.0
35.0,61.65,145.0,75.0,160.0,380.0
33.0,73.6,235.0,165.0,255.0,655.0
29.0,82.95,250.0,127.5,272.5,650.0
46.0,80.45,212.5,132.5,260.0,605.0
31.0,91.65,281.0,160.0,297.5,738.5
32.0,101.65,265.0,207.5,277.5,750.0
29.0,119.2,290.0,155.0,305.0,750.0
26.0,144.8,330.0,207.5,317.5,855.0
29.0,145.3,325.0,182.5,320.0,827.5
21.0,70.85,87.5,50.0,107.5,245.0
21.0,74.0,170.0,107.5,172.5,450.0
24.0,73.55,130.0,90.0,140.0,360.0
21.0,82.5,220.0,132.5,247.5,600.0
23.0,81.75,200.0,125.0,240.0,565.0
25.0,83.0,187.5,135.0,212.5,535.0
31.0,88.9,175.0,150.0,220.0,545.0
25.0,103.9,200.0,122.5,260.0,582.5
28.0,121.25,200.0,210.0,260.0,670.0
16.0,72.3,105.0,75.0,160.0,340.0
36.0,68.95,170.0,87.5,205.0,462.5
19.0,71.4,125.0,72.5,137.5,335.0
35.0,120.0,285.0,165.0,290.0,740.0
30.0,147.25,340.0,190.0,335.0,865.0
39.0,146.25,312.5,197.5,325.0,835.0
22.0,86.0,170.0,130.0,240.0,540.0
29.0,103.05,220.0,170.0,260.0,650.0
34.0,103.85,242.5,195.0,295.0,732.5
24.0,105.8,175.0,120.0,205.0,500.0
29.0,90.7,150.0,142.5,185.0,477.5
38.0,146.55,337.5,185.0,322.5,845.0
31.0,92.3,230.0,140.0,250.0,620.0
20.0,103.25,210.0,132.5,225.0,567.5
30.0,133.7,305.0,175.0,310.0,790.0
33.0,58.6,120.0,82.5,170.0,372.5
52.0,97.05,70.0,47.5,105.0,222.5
27.0,95.35,232.5,155.0,265.0,652.5
27.0,69.75,147.5,77.5,175.0,400.0
15.0,98.1,162.5,75.5,172.5,410.5
79.0,91.7,160.0,100.0,205.0,465.0
28.0,101.0,210.0,167.5,237.5,615.0
20.0,65.9,102.5,45.0,142.5,290.0
31.0,73.5,200.0,150.0,230.0,580.0
17.0,81.6,180.0,112.5,205.0,497.5
23.0,89.4,172.5,122.5,255.0,550.0
20.0,91.6,180.0,112.5,230.0,522.5
20.0,90.5,180.0,140.0,225.0,545.0
22.0,104.9,160.0,152.5,230.0,542.5
35.0,71.9,137.5,77.5,160.0,375.0
24.0,79.4,207.5,132.5,240.0,580.0
22.0,99.1,55.0,125.0,225.0,405.0
27.0,132.5,282.5,162.5,290.0,735.0
22.0,104.45,260.0,120.0,285.0,665.0
16.0,57.98,137.5,72.5,175.0,385.0
34.0,73.82,140.0,110.0,200.0,450.0
33.0,91.58,247.5,170.0,265.0,682.5
20.0,92.16,197.5,150.0,240.0,587.5
34.0,104.84,172.5,150.0,212.5,535.0
48.0,134.9,255.0,132.5,265.0,652.5
42.0,61.45,140.0,137.5,190.0,467.5
34.0,61.9,167.5,75.0,185.0,427.5
24.0,82.8,285.0,205.5,310.0,800.5
28.0,166.65,415.0,240.0,347.5,1002.5
19.0,76.45,117.5,85.0,160.0,362.5
26.0,81.25,170.0,115.0,227.5,512.5
21.0,90.9,170.0,115.0,227.5,512.5
18.0,55.4,80.0,52.5,115.0,247.5
34.0,70.1,87.5,57.5,110.0,255.0
22.0,84.35,165.0,95.0,195.0,455.0
31.0,68.5,100.0,62.5,160.0,322.5
24.0,70.8,100.0,70.0,142.5,312.5
34.0,104.0,255.0,197.5,310.5,763.0
35.0,71.1,127.5,70.0,160.0,357.5
39.0,116.0,260.0,155.0,272.5,687.5
38.0,128.2,172.5,70.0,190.0,432.5
25.0,71.15,122.5,57.5,132.5,312.5
54.0,76.4,115.0,65.0,135.0,315.0
22.0,94.1,185.0,100.0,240.0,525.0
25.0,58.55,135.0,107.5,180.0,422.5
22.0,103.45,182.5,122.5,220.0,525.0
24.0,140.16,315.0,182.5,326.0,823.5
25.0,81.25,120.0,65.0,155.0,340.0
22.0,80.8,145.0,107.5,170.0,422.5
29.0,85.3,202.5,155.0,250.0,607.5
20.0,71.9,110.0,82.5,145.0,337.5
30.0,111.0,235.0,167.5,310.0,712.5
22.0,85.6,207.5,127.5,245.0,580.0
32.0,71.5,140.0,87.5,165.0,392.5
20.0,71.7,150.0,67.5,145.0,362.5
24.0,58.9,180.0,95.0,224.0,499.0
28.0,104.2,200.0,150.0,290.0,640.0
34.0,70.7,110.0,65.0,150.0,325.0
