Hours Since Oct 2 2012,traffic_volume,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,holiday
40302,2669,263.07,0,0,90,Mist,mist,None
40303,2056,263.29,0,0,90,Snow,light snow,None
40304,2834,263.53,0,0,90,Snow,light snow,None
40305,2785,262.94,0,0,90,Snow,light snow,None
40306,1118,262.48,0,0,90,Snow,light snow,None
40307,599,261.79,0,0,90,Snow,light snow,None
40308,353,260.86,0,0,90,Haze,haze,None
40309,353,260.86,0,0,90,Snow,light snow,None
40310,283,260.06,0,0,90,Haze,haze,None
40311,358,258.72,0,0,40,Clouds,scattered clouds,None
40312,811,258.15,0,0,1,Clear,sky is clear,None
40313,2739,257,0,0,1,Clear,sky is clear,None
40314,5225,256.58,0,0,1,Clear,sky is clear,None
40315,6017,255.93,0,0,40,Clouds,scattered clouds,None
40316,5398,255.43,0,0,5,Clear,sky is clear,None
40317,5142,255.23,0,0,1,Clear,sky is clear,None
40318,4092,256.08,0,0,5,Clear,sky is clear,None
40319,4328,256.23,0,0,40,Clouds,scattered clouds,None
40320,4600,257.29,0,0,40,Clouds,scattered clouds,None
40321,4591,257.93,0,0,40,Clouds,scattered clouds,None
40322,4983,258.38,0,0,20,Clouds,few clouds,None
40323,5589,258.46,0,0,5,Clear,sky is clear,None
40324,6317,258.46,0,0,5,Clear,sky is clear,None
40325,5951,257.44,0,0,5,Clear,sky is clear,None
40326,4350,256.22,0,0,5,Clear,sky is clear,None
40327,3144,255.72,0,0,5,Clear,sky is clear,None
40328,2319,254.82,0,0,5,Clear,sky is clear,None
40329,2105,254.22,0,0,5,Clear,sky is clear,None
40330,1517,253.62,0,0,1,Clear,sky is clear,None
40331,991,253.51,0,0,1,Clear,sky is clear,None
40332,529,252.82,0,0,1,Clear,sky is clear,None
40333,343,253.22,0,0,90,Clouds,overcast clouds,None
40334,247,253.86,0,0,90,Clouds,overcast clouds,None
40335,325,253.86,0,0,40,Clouds,scattered clouds,None
40336,827,253.22,0,0,40,Clouds,scattered clouds,None
40337,2757,252.72,0,0,1,Clear,sky is clear,None
40338,5323,252.14,0,0,1,Clear,sky is clear,None
40339,6420,252.72,0,0,40,Clouds,scattered clouds,None
40340,4478,252.14,0,0,90,Clouds,overcast clouds,None
40341,4885,253.38,0,0,90,Clouds,overcast clouds,None
40342,4259,253.85,0,0,75,Clouds,broken clouds,None
40343,4446,254.29,0,0,90,Clouds,overcast clouds,None
40344,4738,255.15,0,0,40,Clouds,scattered clouds,None
40345,4656,256.01,0,0,40,Clouds,scattered clouds,None
40346,5094,256.61,0,0,40,Clouds,scattered clouds,None
40347,5442,256.95,0,0,40,Clouds,scattered clouds,None
40348,6450,257.28,0,0,40,Clouds,scattered clouds,None
40349,5993,256.68,0,0,40,Clouds,scattered clouds,None
40350,4377,255.81,0,0,40,Clouds,scattered clouds,None
40351,3071,255.43,0,0,20,Clouds,few clouds,None
40352,2646,254.01,0,0,5,Clear,sky is clear,None
40353,3933,253.21,0,0,5,Clear,sky is clear,None
40354,2422,252.21,0,0,1,Clear,sky is clear,None
40355,1185,251.35,0,0,1,Clear,sky is clear,None
40356,630,250.75,0,0,1,Clear,sky is clear,None
40357,379,249.88,0,0,1,Clear,sky is clear,None
40358,301,250.08,0,0,1,Clear,sky is clear,None
40359,335,249.79,0,0,1,Clear,sky is clear,None
40360,813,249.01,0,0,1,Clear,sky is clear,None
40361,2629,249.65,0,0,1,Clear,sky is clear,None
40362,5002,249.54,0,0,1,Clear,sky is clear,None
40363,5906,249.38,0,0,5,Clear,sky is clear,None
40364,4742,248.79,0,0,5,Clear,sky is clear,None
40365,4704,249,0,0,1,Haze,haze,None
40366,4279,250.72,0,0,5,Clear,sky is clear,None
40367,4566,252.08,0,0,5,Clear,sky is clear,None
40368,4989,253.41,0,0,40,Clouds,scattered clouds,None
40369,4968,255.01,0,0,40,Clouds,scattered clouds,None
40370,5315,255.94,0,0,1,Clear,sky is clear,None
40371,5867,256.28,0,0,40,Clouds,scattered clouds,None
40372,6504,256.48,0,0,1,Clear,sky is clear,None
40373,6185,255.82,0,0,40,Clouds,scattered clouds,None
40374,4611,255,0,0,40,Clouds,scattered clouds,None
40375,3652,253.58,0,0,40,Clouds,scattered clouds,None
40376,2880,252.08,0,0,1,Clear,sky is clear,None
40377,2815,250.75,0,0,5,Clear,sky is clear,None
40378,2978,250.02,0,0,1,Clear,sky is clear,None
40379,1805,249.15,0,0,1,Clear,sky is clear,None
40380,1003,248.62,0,0,1,Clear,sky is clear,None
40381,673,247.65,0,0,1,Mist,mist,None
40382,483,247.82,0,0,1,Mist,mist,None
40383,319,247.35,0,0,1,Clear,sky is clear,None
40384,383,247.15,0,0,1,Clear,sky is clear,None
40385,694,247.15,0,0,1,Clear,sky is clear,None
40386,1129,247.08,0,0,1,Clear,sky is clear,None
40387,1728,247.21,0,0,5,Clear,sky is clear,None
40388,2487,247.62,0,0,5,Haze,haze,None
40389,3046,248.08,0,0,1,Mist,mist,None
40390,3593,251.07,0,0,20,Mist,mist,None
40391,4092,255.01,0,0,20,Clouds,few clouds,None
40392,4506,257.36,0,0,20,Clouds,few clouds,None
40393,4501,259.08,0,0,1,Clear,sky is clear,None
40394,4857,260.21,0,0,90,Clouds,overcast clouds,None
40395,4519,260.79,0,0,75,Clouds,broken clouds,None
40396,4486,261.15,0,0,40,Clouds,scattered clouds,None
40397,4536,260.93,0,0,1,Clear,sky is clear,None
40398,3801,260.93,0,0,90,Clouds,overcast clouds,None
40399,3174,260.88,0,0,90,Clouds,overcast clouds,None
40400,2556,261.28,0,0,90,Clouds,overcast clouds,None
40401,2463,261.41,0,0,90,Clouds,overcast clouds,None
40402,2801,261.75,0,0,75,Clouds,broken clouds,None
40403,2089,261.95,0,0,90,Snow,light snow,None
40404,1053,262.35,0,0,75,Snow,light snow,None
40405,648,262.93,0,0,75,Snow,light snow,None
40406,540,263.08,0,0,90,Clouds,overcast clouds,None
40407,313,263.42,0,0,40,Clouds,scattered clouds,None
40408,260,263.65,0,0,40,Clouds,scattered clouds,None
40409,442,263.86,0,0,40,Clouds,scattered clouds,None
40410,769,263.75,0,0,75,Clouds,broken clouds,None
40411,1024,264.55,0,0,90,Clouds,overcast clouds,None
40412,1695,264.79,0,0,75,Clouds,broken clouds,None
40413,2516,265.29,0,0,1,Clear,sky is clear,None
40414,3256,266.15,0,0,75,Clouds,broken clouds,None
40415,3670,267.22,0,0,1,Clear,sky is clear,None
40416,4070,268.68,0,0,75,Clouds,broken clouds,None
40417,4065,269.88,0,0,75,Clouds,broken clouds,None
40418,4409,270.35,0,0,75,Clouds,broken clouds,None
40419,4082,270.79,0,0,75,Clouds,broken clouds,None
40420,4050,271.22,0,0,40,Clouds,scattered clouds,None
40421,4099,271.3,0,0,75,Clouds,broken clouds,None
40422,3388,270.72,0,0,75,Clouds,broken clouds,None
40423,2780,270.58,0,0,75,Clouds,broken clouds,None
40424,2261,271.01,0,0,75,Clouds,broken clouds,None
40425,1800,271.87,0,0,75,Clouds,broken clouds,None
40426,1433,272.36,0,0,40,Clouds,scattered clouds,None
40427,1073,272.56,0,0,75,Clouds,broken clouds,None
40428,455,272.36,0,0,40,Clouds,scattered clouds,None
40429,289,271.21,0,0,1,Clear,sky is clear,None
40430,220,270.22,0,0,1,Clear,sky is clear,None
40431,361,270.01,0,0,1,Mist,mist,None
40432,820,269.95,0,0,1,Mist,mist,None
40433,2809,270.07,0,0,1,Clear,sky is clear,None
40434,5189,269.48,0,0,1,Clear,sky is clear,None
40435,6048,269.43,0,0,5,Clear,sky is clear,None
40436,5751,269.29,0,0,1,Clear,sky is clear,None
40437,4728,268.94,0,0,40,Clouds,scattered clouds,None
40438,4138,270.08,0,0,1,Clear,sky is clear,None
40439,4324,272.14,0,0,75,Clouds,broken clouds,None
40440,4512,272.58,0,0,1,Clear,sky is clear,None
40441,4786,274.01,0,0,20,Clouds,few clouds,None
40442,4880,274.58,0,0,1,Clear,sky is clear,None
40443,5406,275.21,0,0,40,Clouds,scattered clouds,None
40444,6458,275.53,0,0,40,Clouds,scattered clouds,None
40445,5732,274.35,0,0,40,Clouds,scattered clouds,None
40446,4446,272.15,0,0,40,Clouds,scattered clouds,None
40447,2836,270.15,0,0,20,Clouds,few clouds,None
40448,2416,269.08,0,0,40,Clouds,scattered clouds,None
40449,2076,268.94,0,0,1,Clear,sky is clear,None
40450,1481,268.55,0,0,1,Clear,sky is clear,None
40451,948,268.15,0,0,1,Clear,sky is clear,None
40452,560,268.77,0,0,1,Clear,sky is clear,None
40453,342,268.55,0,0,75,Clouds,broken clouds,None
40454,239,269.48,0,0,75,Clouds,broken clouds,None
40455,334,270.41,0,0,40,Clouds,scattered clouds,None
40456,832,271.08,0,0,40,Clouds,scattered clouds,None
40457,2972,271.65,0,0,90,Mist,mist,None
40458,5674,272.36,0,0,75,Clouds,broken clouds,None
40459,6229,272.5,0,0,40,Clouds,scattered clouds,None
40460,5965,272.79,0,0,75,Clouds,broken clouds,None
40461,5124,273.08,0,0,90,Clouds,overcast clouds,None
40462,4348,273.95,0,0,75,Clouds,broken clouds,None
40463,4473,274.88,0,0,40,Clouds,scattered clouds,None
40464,5034,276.21,0,0,40,Clouds,scattered clouds,None
40465,4784,277.07,0,0,40,Clouds,scattered clouds,None
40466,5065,278.48,0,0,40,Clouds,scattered clouds,None
40467,5589,278.75,0,0,75,Clouds,broken clouds,None
40468,6559,278.36,0,0,75,Clouds,broken clouds,None
40469,6104,278.01,0,0,75,Clouds,broken clouds,None
40470,4405,277.15,0,0,75,Clouds,broken clouds,None
40471,3001,276.58,0,0,75,Clouds,broken clouds,None
40472,2604,276.22,0,0,75,Clouds,broken clouds,None
40473,2931,275.93,0,0,75,Clouds,broken clouds,None
40474,3488,275.87,0,0,1,Clear,sky is clear,None
40475,1125,275.65,0,0,1,Clear,sky is clear,None
40476,583,275.15,0,0,1,Clear,sky is clear,None
40477,327,274.86,0,0,1,Clear,sky is clear,None
40478,270,274.51,0,0,1,Clear,sky is clear,None
40479,336,274.15,0,0,90,Haze,haze,None
40480,336,274.15,0,0,90,Mist,mist,None
40481,887,274.51,0,0,1,Mist,mist,None
40482,887,274.51,0,0,1,Haze,haze,None
40483,2944,274.68,0,0,1,Mist,mist,None
40484,2944,274.68,0,0,1,Haze,haze,None
40485,5614,274.82,0,0,40,Mist,mist,None
40486,5614,274.82,0,0,40,Haze,haze,None
40487,6228,274.75,0,0,90,Mist,mist,None
40488,6228,274.75,0,0,90,Haze,haze,None
40489,5842,274.95,0,0,90,Mist,mist,None
40490,5842,274.95,0,0,90,Haze,haze,None
40491,5145,274.95,0,0,90,Mist,mist,None
40492,5145,274.95,0,0,90,Haze,haze,None
40493,4552,275.08,0,0,90,Mist,mist,None
40494,4552,275.08,0,0,90,Haze,haze,None
40495,4623,275.22,0,0,90,Mist,mist,None
40496,4911,275.72,0,0,90,Mist,mist,None
40497,4926,275.79,0,0,90,Mist,mist,None
40498,5315,275.95,0,0,75,Haze,haze,None
40499,5315,275.95,0,0,75,Mist,mist,None
40500,5681,275.95,0,0,90,Haze,haze,None
40501,5681,275.95,0,0,90,Mist,mist,None
40502,6602,275.76,0,0,90,Mist,mist,None
40503,6602,275.76,0,0,90,Haze,haze,None
40504,6128,275.94,0,0,90,Mist,mist,None
40505,6128,275.94,0,0,90,Haze,haze,None
40506,4520,275.42,0,0,90,Drizzle,light intensity drizzle,None
40507,4520,275.42,0,0,90,Mist,mist,None
40508,2986,275.29,0,0,90,Mist,mist,None
40509,2642,275.29,0,0,90,Drizzle,light intensity drizzle,None
40510,2642,275.29,0,0,90,Mist,mist,None
40511,2642,275.29,0,0,90,Fog,fog,None
40512,2342,275.22,0,0,90,Drizzle,light intensity drizzle,None
40513,2342,275.22,0,0,90,Mist,mist,None
40514,2342,275.22,0,0,90,Fog,fog,None
40515,1596,275.15,0,0,90,Drizzle,light intensity drizzle,None
40516,1596,275.15,0,0,90,Mist,mist,None
40517,1596,275.15,0,0,90,Fog,fog,None
40518,1115,275.15,0,0,90,Drizzle,light intensity drizzle,None
40519,1115,275.15,0,0,90,Mist,mist,None
40520,1115,275.15,0,0,90,Fog,fog,None
40521,568,274.94,0,0,90,Drizzle,light intensity drizzle,None
40522,568,274.94,0,0,90,Mist,mist,None
40523,568,274.94,0,0,90,Fog,fog,None
40524,352,274.86,0,0,90,Drizzle,light intensity drizzle,None
40525,352,274.86,0,0,90,Mist,mist,None
40526,291,274.08,0,0,90,Drizzle,light intensity drizzle,None
40527,291,274.08,0,0,90,Mist,mist,None
40528,291,274.08,0,0,90,Fog,fog,None
40529,391,272.52,0,0,90,Drizzle,light intensity drizzle,None
40530,391,272.52,0,0,90,Mist,mist,None
40531,855,270.28,0,0,90,Drizzle,light intensity drizzle,None
40532,855,270.28,0,0,90,Mist,mist,None
40533,855,270.28,0,0,90,Snow,light snow,None
40534,2869,268.94,0,0,90,Mist,mist,None
40535,2869,268.94,0,0,90,Snow,light snow,None
40536,4869,267.44,0,0,90,Mist,mist,None
40537,4869,267.44,0,0,90,Haze,haze,None
40538,4869,267.44,0,0,90,Snow,light snow,None
40539,4601,264.91,0,0,90,Snow,light snow,None
40540,4601,264.91,0,0,90,Mist,mist,None
40541,4475,263.84,0,0,90,Snow,light snow,None
40542,4475,263.84,0,0,90,Mist,mist,None
40543,4021,262.38,0,0,90,Snow,light snow,None
40544,4021,262.38,0,0,90,Mist,mist,None
40545,3559,261.53,0,0,90,Snow,light snow,None
40546,3559,261.53,0,0,90,Mist,mist,None
40547,3524,261.38,0,0,90,Snow,light snow,None
40548,3524,261.38,0,0,90,Mist,mist,None
40549,3587,260.92,0,0,90,Snow,light snow,None
40550,3587,260.92,0,0,90,Mist,mist,None
40551,3293,260.46,0,0,90,Snow,snow,None
40552,3293,260.46,0,0,90,Mist,mist,None
40553,3557,260.23,0,0,90,Snow,snow,None
40554,3557,260.23,0,0,90,Mist,mist,None
40555,4081,259.92,0,0,90,Snow,light snow,None
40556,4081,259.92,0,0,90,Mist,mist,None
40557,4269,259.69,0,0,90,Snow,light snow,None
40558,4178,259.92,0,0,90,Snow,light snow,None
40559,4178,259.92,0,0,90,Haze,haze,None
40560,3130,260.07,0,0,75,Snow,light snow,None
40561,2480,259.92,0,0,40,Clouds,scattered clouds,None
40562,2251,259.53,0,0,5,Clear,sky is clear,None
40563,2081,258.68,0,0,5,Clear,sky is clear,None
40564,1450,258.22,0,0,1,Clear,sky is clear,None
40565,949,256.89,0,0,1,Clear,sky is clear,None
40566,566,255.61,0,0,1,Clear,sky is clear,None
40567,335,254.76,0,0,1,Clear,sky is clear,None
40568,272,253.68,0,0,1,Clear,sky is clear,None
40569,353,252.45,0,0,1,Clear,sky is clear,None
40570,828,251.84,0,0,1,Clear,sky is clear,None
40571,2728,251.07,0,0,1,Clear,sky is clear,None
40572,4791,250.46,0,0,1,Clear,sky is clear,None
40573,5517,249.84,0,0,5,Clear,sky is clear,None
40574,4240,249.38,0,0,5,Clear,sky is clear,None
40575,4565,249.3,0,0,5,Clear,sky is clear,None
40576,3988,250.22,0,0,5,Clear,sky is clear,None
40577,4440,251.45,0,0,5,Clear,sky is clear,None
40578,4958,253.22,0,0,5,Clear,sky is clear,None
40579,4928,254.76,0,0,5,Clear,sky is clear,None
40580,5078,255.91,0,0,5,Clear,sky is clear,None
40581,5560,256.38,0,0,5,Clear,sky is clear,None
40582,5841,257.01,0,0,1,Clear,sky is clear,None
40583,5779,256.58,0,0,1,Clear,sky is clear,None
40584,4677,255.65,0,0,5,Clear,sky is clear,None
40585,3348,254.75,0,0,5,Clear,sky is clear,None
40586,2690,253.75,0,0,5,Clear,sky is clear,None
40587,2573,253.72,0,0,5,Clear,sky is clear,None
40588,2440,252.55,0,0,1,Clear,sky is clear,None
40589,1654,252.73,0,0,1,Clear,sky is clear,None
40590,1032,252.58,0,0,1,Clear,sky is clear,None
40591,601,252.51,0,0,1,Clear,sky is clear,None
40592,467,251.65,0,0,1,Clear,sky is clear,None
40593,361,251.08,0,0,1,Clear,sky is clear,None
40594,388,250.08,0,0,1,Clear,sky is clear,None
40595,647,249.65,0,0,1,Clear,sky is clear,None
40596,1175,249.46,0,0,1,Clear,sky is clear,None
40597,1720,248.79,0,0,5,Clear,sky is clear,None
40598,2582,248.23,0,0,5,Clear,sky is clear,None
40599,3473,248.57,0,0,5,Clear,sky is clear,None
40600,3916,250.36,0,0,5,Clear,sky is clear,None
40601,4155,251.93,0,0,1,Clear,sky is clear,None
40602,4379,254.15,0,0,5,Clear,sky is clear,None
40603,4595,255.29,0,0,1,Clear,sky is clear,None
40604,4212,256.15,0,0,1,Clear,sky is clear,None
40605,3941,256.72,0,0,1,Clear,sky is clear,None
40606,3601,257.15,0,0,5,Clear,sky is clear,None
40607,3374,256.68,0,0,5,Clear,sky is clear,None
40608,3141,255.22,0,0,5,Clear,sky is clear,None
40609,3479,253.02,0,0,5,Clear,sky is clear,None
40610,3429,252.09,0,0,1,Clear,sky is clear,None
40611,4055,251.09,0,0,5,Clear,sky is clear,None
40612,2990,250.63,0,0,1,Clear,sky is clear,None
40613,1872,249.76,0,0,1,Clear,sky is clear,None
40614,1210,249.62,0,0,1,Clear,sky is clear,None
40615,756,249.96,0,0,1,Clear,sky is clear,None
40616,494,250.16,0,0,1,Clear,sky is clear,None
40617,313,250.49,0,0,1,Clear,sky is clear,None
40618,271,250.73,0,0,1,Clear,sky is clear,None
40619,474,250.22,0,0,1,Clear,sky is clear,None
40620,735,251.29,0,0,40,Clouds,scattered clouds,None
40621,1296,253.02,0,0,90,Clouds,overcast clouds,None
40622,1880,254.75,0,0,90,Clouds,overcast clouds,None
40623,2567,256.09,0,0,90,Snow,light snow,None
40624,3338,257.35,0,0,90,Snow,light snow,None
40625,3338,257.35,0,0,90,Mist,mist,None
40626,3771,259.14,0,0,90,Snow,light snow,None
40627,3771,259.14,0,0,90,Mist,mist,None
40628,4175,260.48,0,0,90,Snow,light snow,None
40629,4175,260.48,0,0,90,Haze,haze,None
40630,4567,261.79,0,0,90,Snow,light snow,None
40631,4567,261.79,0,0,90,Haze,haze,None
40632,3873,262.44,0,0,90,Snow,snow,None
40633,3873,262.44,0,0,90,Mist,mist,None
40634,3383,262.88,0,0,90,Snow,heavy snow,None
40635,3383,262.88,0,0,90,Fog,fog,None
40636,2769,263.08,0,0,90,Snow,snow,None
40637,2769,263.08,0,0,90,Mist,mist,None
40638,2769,263.08,0,0,90,Fog,fog,None
40639,2357,263.61,0,0,90,Snow,snow,None
40640,2357,263.61,0,0,90,Mist,mist,None
40641,2357,263.61,0,0,90,Fog,fog,None
40642,1935,263.72,0,0,90,Snow,light snow,None
40643,1935,263.72,0,0,90,Mist,mist,None
40644,1800,264.54,0,0,90,Snow,snow,None
40645,1800,264.54,0,0,90,Mist,mist,None
40646,2218,264.58,0,0,90,Snow,snow,None
40647,2218,264.58,0,0,90,Mist,mist,None
40648,2264,263.94,0,0,90,Snow,snow,None
40649,2264,263.94,0,0,90,Mist,mist,None
40650,2292,263.41,0,0,90,Snow,light snow,None
40651,2292,263.41,0,0,90,Mist,mist,None
40652,2292,263.41,0,0,90,Haze,haze,None
40653,979,262.67,0,0,90,Snow,light snow,None
40654,979,262.67,0,0,90,Mist,mist,None
40655,600,262.54,0,0,90,Snow,light snow,Martin Luther King Jr Day
40656,600,262.54,0,0,90,Mist,mist,Martin Luther King Jr Day
40657,600,262.54,0,0,90,Haze,haze,Martin Luther King Jr Day
40658,341,261.94,0,0,90,Snow,light snow,None
40659,341,261.94,0,0,90,Mist,mist,None
40660,269,261.14,0,0,90,Snow,light snow,None
40661,269,261.14,0,0,90,Mist,mist,None
40662,347,260.81,0,0,90,Snow,light snow,None
40663,347,260.81,0,0,90,Haze,haze,None
40664,775,260.08,0,0,90,Snow,light snow,None
40665,775,260.08,0,0,90,Mist,mist,None
40666,775,260.08,0,0,90,Haze,haze,None
40667,2183,259.34,0,0,90,Snow,light snow,None
40668,2183,259.34,0,0,90,Mist,mist,None
40669,2183,259.34,0,0,90,Haze,haze,None
40670,3637,258.74,0,0,90,Snow,light snow,None
40671,3637,258.74,0,0,90,Haze,haze,None
40672,3651,258.28,0,0,90,Snow,light snow,None
40673,3651,258.28,0,0,90,Mist,mist,None
40674,3651,258.28,0,0,90,Haze,haze,None
40675,3231,257.68,0,0,90,Snow,light snow,None
40676,3231,257.68,0,0,90,Mist,mist,None
40677,3410,256.94,0,0,90,Snow,light snow,None
40678,3410,256.94,0,0,90,Haze,haze,None
40679,3307,257.01,0,0,90,Haze,haze,None
40680,3307,257.01,0,0,90,Snow,light snow,None
40681,3638,257.29,0,0,75,Haze,haze,None
40682,3638,257.29,0,0,75,Snow,light snow,None
40683,3970,257.68,0,0,75,Snow,light snow,None
40684,3970,257.68,0,0,75,Haze,haze,None
40685,4207,258.01,0,0,90,Snow,light snow,None
40686,4207,258.01,0,0,90,Haze,haze,None
40687,4440,258.48,0,0,90,Haze,haze,None
40688,4414,258.55,0,0,75,Snow,light snow,None
40689,4414,258.55,0,0,75,Haze,haze,None
40690,4800,258.36,0,0,75,Snow,light snow,None
40691,4800,258.36,0,0,75,Haze,haze,None
40692,4437,257.86,0,0,75,Snow,light snow,None
40693,3528,257.57,0,0,90,Snow,light snow,None
40694,2611,257.72,0,0,90,Snow,light snow,None
40695,2162,257.02,0,0,90,Snow,light snow,None
40696,1977,257.01,0,0,90,Snow,light snow,None
40697,1430,256.72,0,0,40,Snow,light snow,None
40698,888,256.65,0,0,75,Snow,light snow,None
40699,494,256.35,0,0,40,Snow,light snow,None
40700,321,256.28,0,0,1,Snow,light snow,None
40701,255,256.01,0,0,1,Clear,sky is clear,None
40702,354,255.55,0,0,1,Snow,light snow,None
40703,872,255.15,0,0,20,Snow,light snow,None
40704,2836,255.62,0,0,75,Snow,light snow,None
40705,5254,255.81,0,0,90,Snow,light snow,None
40706,5568,255.61,0,0,90,Snow,light snow,None
40707,5066,255.41,0,0,75,Snow,light snow,None
40708,5045,255.5,0,0,5,Snow,light snow,None
40709,5045,255.5,0,0,5,Mist,mist,None
40710,4302,255.41,0,0,90,Snow,light snow,None
40711,4332,256.29,0,0,20,Snow,light snow,None
40712,4332,256.29,0,0,20,Mist,mist,None
40713,4602,256.93,0,0,1,Clear,sky is clear,None
40714,4608,257.94,0,0,1,Clear,sky is clear,None
40715,4625,258.61,0,0,5,Clear,sky is clear,None
40716,5424,259.14,0,0,5,Clear,sky is clear,None
40717,6186,259.36,0,0,1,Clear,sky is clear,None
40718,5809,258.79,0,0,5,Clear,sky is clear,None
40719,4066,257.51,0,0,5,Clear,sky is clear,None
40720,2924,256.29,0,0,5,Clear,sky is clear,None
40721,2574,255.93,0,0,5,Clear,sky is clear,None
40722,2330,255.58,0,0,1,Clear,sky is clear,None
40723,1522,255.42,0,0,1,Clear,sky is clear,None
40724,977,254.88,0,0,1,Clear,sky is clear,None
40725,491,254.78,0,0,1,Clear,sky is clear,None
40726,303,254.55,0,0,1,Clear,sky is clear,None
40727,245,254.55,0,0,1,Clear,sky is clear,None
40728,346,254.62,0,0,1,Clear,sky is clear,None
40729,882,254.89,0,0,1,Clear,sky is clear,None
40730,2856,255.28,0,0,1,Clear,sky is clear,None
40731,5351,255.88,0,0,1,Clear,sky is clear,None
40732,5684,256.58,0,0,1,Clear,sky is clear,None
40733,5345,257.01,0,0,40,Clouds,scattered clouds,None
40734,4847,258.43,0,0,40,Clouds,scattered clouds,None
40735,4412,260.71,0,0,75,Clouds,broken clouds,None
40736,4497,262.81,0,0,1,Clear,sky is clear,None
40737,4653,265.07,0,0,1,Clear,sky is clear,None
40738,4917,266.61,0,0,20,Clouds,few clouds,None
40739,5147,267.86,0,0,1,Clear,sky is clear,None
40740,3271,269.58,0,0,1,Clear,sky is clear,None
40741,5287,270.36,0,0,5,Clear,sky is clear,None
40742,5676,269.79,0,0,5,Clear,sky is clear,None
40743,4207,269.87,0,0,5,Clear,sky is clear,None
40744,3080,269.86,0,0,5,Clear,sky is clear,None
40745,2777,269.72,0,0,5,Clear,sky is clear,None
40746,2278,270.01,0,0,5,Clear,sky is clear,None
40747,1706,269.79,0,0,1,Clear,sky is clear,None
40748,2597,269.29,0,0,1,Clear,sky is clear,None
40749,756,269.08,0,0,1,Clear,sky is clear,None
40750,352,268.41,0,0,1,Clear,sky is clear,None
40751,366,268.07,0,0,1,Clear,sky is clear,None
40752,883,267.65,0,0,1,Clear,sky is clear,None
40753,2952,268.28,0,0,1,Clear,sky is clear,None
