Name,Sex,Equipment,Age,Division,BodyweightKg,WeightClassKg,Best3SquatKg,Best3BenchKg,Best3DeadliftKg,TotalKg,Dots,Country,Date
Stefano Robol,M,Raw,,Open,81.66,83,230.0,137.5,245.0,612.5,417.33,Italy,2017-06-09
Stefano Turnone,M,Raw,26.5,Open,80.71,83,220.0,160.0,230.0,610.0,418.45,,2017-06-09
Matteo Moretto,M,Raw,28.5,Open,81.52,83,220.0,162.5,215.0,597.5,407.51,Italy,2017-06-09
Giorgio Junior Cimarosti,M,Raw,,Open,79.72,83,200.0,142.5,247.5,590.0,407.68,,2017-06-09
Francesco Capagni,M,Raw,25.5,Open,81.87,83,212.5,135.0,240.0,587.5,399.71,,2017-06-09
Andrea Bravi,M,Raw,23.5,Open,80.39,83,205.0,127.5,250.0,582.5,400.51,,2017-06-09
Umberto Fava,M,Raw,24.5,Open,82.61,83,200.0,130.0,237.5,567.5,384.13,,2017-06-09
Simone Panizza,M,Raw,26.5,Open,81.42,83,197.5,137.5,225.0,560.0,382.21,,2017-06-09
Lorenzo Mosca,M,Raw,27.5,Open,81.55,83,200.0,140.0,220.0,560.0,381.86,,2017-06-09
Stefano Semplici,M,Raw,31.5,Open,80.61,83,187.5,130.0,230.0,547.5,375.85,,2017-06-09
Simone Rizzardelli,M,Raw,26.5,Open,81.9,83,200.0,122.5,225.0,547.5,372.42,,2017-06-09
Jonathan Caroni,M,Raw,,Open,81.85,83,175.0,120.0,250.0,545.0,370.85,,2017-06-09
Matteo Breccia,M,Raw,,Open,81.22,83,190.0,115.0,235.0,540.0,369.08,,2017-06-09
Alberto Bocchese,M,Raw,31.5,Open,81.41,83,175.0,145.0,220.0,540.0,368.58,,2017-06-09
Dimitri De Molo,M,Raw,23.5,Open,81.78,83,210.0,115.0,215.0,540.0,367.62,,2017-06-09
Luca Merola,M,Raw,37.5,Open,82.1,83,200.0,115.0,225.0,540.0,366.8,,2017-06-09
Tiziano Fendoni,M,Raw,34.5,Open,79.07,83,205.0,127.5,205.0,537.5,373.21,,2017-06-09
Tommaso Duvia,M,Raw,32.5,Open,81.77,83,185.0,157.5,182.5,525.0,357.44,,2017-06-09
Nicola Gieci,M,Raw,,Open,78.98,83,200.0,120.0,202.5,522.5,363.05,,2017-06-09
Filippo D'Albero,M,Raw,26.5,Open,81.49,83,172.5,120.0,227.5,520.0,354.73,,2017-06-09
Carlo Mitrati,M,Raw,,Open,82.64,83,180.0,125.0,212.5,517.5,350.21,,2017-06-09
Paolo Accorsi Buttini,M,Raw,,Open,77.11,83,182.5,110.0,217.5,510.0,359.56,,2017-06-09
Jacopo Tamborra,M,Raw,27.5,Open,81.55,83,180.0,140.0,190.0,510.0,347.76,Italy,2017-06-09
Federico Viganò,M,Raw,28.5,Open,80.48,83,180.0,117.5,207.5,505.0,347.0,,2017-06-09
Angelo Famà,M,Raw,25.0,Open,79.44,83,162.5,137.5,202.5,502.5,347.94,Italy,2017-06-09
Pietro Selis,M,Raw,34.5,Open,79.83,83,155.0,130.0,210.0,495.0,341.75,Italy,2017-06-09
Alessio Piancatelli,M,Raw,,Open,79.11,83,175.0,115.0,200.0,490.0,340.13,,2017-06-09
Jan Fertonani,M,Raw,23.5,Open,81.13,83,167.5,122.5,200.0,490.0,335.12,,2017-06-09
Ruben Dell'Ara,M,Raw,27.5,Open,77.53,83,150.0,127.5,210.0,487.5,342.55,,2017-06-09
Matteo Londei,M,Raw,,Open,79.66,83,160.0,110.0,215.0,485.0,335.27,,2017-06-09
René Bounaudo,M,Raw,23.5,Open,78.65,83,160.0,112.5,205.0,477.5,332.61,,2017-06-09
Alessandro Di Chirico,M,Raw,23.5,Open,78.82,83,145.0,107.5,200.0,452.5,314.79,,2017-06-09
Riccardo Grotteria,M,Raw,24.5,Open,75.94,83,142.5,87.5,220.0,450.0,320.3,,2017-06-09
Alvise Morandini,M,Raw,,Open,75.26,83,155.0,100.0,192.5,447.5,320.34,,2017-06-09
Alessandro Elefanti,M,Raw,24.5,Open,78.51,83,155.0,85.0,200.0,440.0,306.82,,2017-06-09
Lorenzo Ferri,M,Raw,,Open,80.15,83,145.0,115.0,180.0,440.0,303.07,,2017-06-09
Gabriele Miceli,M,Raw,,Open,79.43,83,140.0,107.5,177.5,425.0,294.3,,2017-06-09
Fabio Robbiano,M,Raw,23.5,Open,80.94,83,152.5,100.0,160.0,412.5,282.5,,2017-06-09
Marco Pesci,M,Raw,25.5,Open,78.26,83,120.0,95.0,165.0,380.0,265.49,,2017-06-09
Fabrizio Posca,M,Raw,25.5,Open,92.17,93,260.0,175.0,300.0,735.0,469.68,Italy,2017-06-09
Joris Quai,M,Raw,24.5,Open,83.9,93,245.0,157.5,290.0,692.5,464.69,France,2017-06-09
Gianluca Martino,M,Raw,25.5,Open,87.15,93,245.0,160.0,280.0,685.0,450.32,Italy,2017-06-09
Simone Rubessi,M,Raw,26.0,Open,91.87,93,240.0,188.0,250.0,678.0,433.94,,2017-06-09
Simone Vito Belsanti,M,Raw,33.5,Open,87.35,93,235.0,155.0,255.0,645.0,423.51,,2017-06-09
Andrea Cavicchioli,M,Raw,23.5,Open,90.68,93,230.0,145.0,270.0,645.0,415.49,,2017-06-09
Riccardo Zanti,M,Raw,24.5,Open,91.89,93,235.0,150.0,250.0,635.0,406.38,,2017-06-09
Davide Bartolone,M,Raw,25.5,Open,91.59,93,220.0,150.0,250.0,620.0,397.42,,2017-06-09
Davide Balconi,M,Raw,26.5,Open,91.28,93,215.0,135.0,260.0,610.0,391.66,,2017-06-09
Simone Calabretto,M,Raw,24.5,Open,91.59,93,230.0,140.0,240.0,610.0,391.01,,2017-06-09
Walter Foglia,M,Raw,,Open,91.33,93,170.0,182.5,250.0,602.5,386.74,,2017-06-09
Mattia Sileno,M,Raw,27.5,Open,92.27,93,220.0,137.5,240.0,597.5,381.61,,2017-06-09
Cristiano Zanotelli,M,Raw,27.5,Open,89.79,93,210.0,145.0,240.0,595.0,385.18,,2017-06-09
Silvio Davi Colaci,M,Raw,,Open,85.54,93,195.0,145.0,240.0,580.0,385.1,,2017-06-09
Andrea Giuliani,M,Raw,26.5,Open,88.93,93,200.0,130.0,245.0,575.0,374.06,,2017-06-09
Gianluca D'Antonio,M,Raw,25.5,Open,90.33,93,217.5,130.0,225.0,572.5,369.5,,2017-06-09
Daniele Della Rasa,M,Raw,24.5,Open,90.22,93,215.0,120.0,230.0,565.0,364.88,,2017-06-09
Matteo Merlo,M,Raw,23.5,Open,87.27,93,200.0,140.0,220.0,560.0,367.88,,2017-06-09
Ivan Re,M,Raw,,Open,87.97,93,190.0,137.5,227.5,555.0,363.08,,2017-06-09
Antonio Coppedè,M,Raw,24.5,Open,91.22,93,210.0,120.0,220.0,550.0,353.25,,2017-06-09
Carlo Alberto Bonomelli,M,Raw,,Open,91.86,93,200.0,125.0,222.5,547.5,350.44,,2017-06-09
Riccardo Focchiatti,M,Raw,28.5,Open,84.44,93,200.0,132.5,212.5,545.0,364.42,,2017-06-09
Giorgio Pierotti,M,Raw,26.5,Open,89.0,93,185.0,155.0,200.0,540.0,351.15,,2017-06-09
Davide Fornasari,M,Raw,26.5,Open,90.58,93,180.0,120.0,240.0,540.0,348.04,,2017-06-09
Paolo Maria Romano,M,Raw,,Open,92.94,93,200.0,150.0,190.0,540.0,343.68,,2017-06-09
Angelo Velardi,M,Raw,25.5,Open,86.31,93,205.0,120.0,212.5,537.5,355.17,,2017-06-09
Costantino DiPaolonicola,M,Raw,23.5,Open,91.47,93,185.0,132.5,212.5,530.0,339.95,,2017-06-09
Alessandro Marseglia,M,Raw,,Open,91.66,93,170.0,135.0,220.0,525.0,336.4,,2017-06-09
Simone Aversa,M,Raw,28.5,Open,91.13,93,200.0,112.5,210.0,522.5,335.75,,2017-06-09
Mirko Artosi,M,Raw,28.5,Open,91.65,93,185.0,117.5,217.5,520.0,333.21,,2017-06-09
Matteo Calabrese,M,Raw,34.5,Open,83.8,93,182.5,115.0,212.5,510.0,342.46,,2017-06-09
Francesco Bottarelli,M,Raw,,Open,85.9,93,170.0,122.5,215.0,507.5,336.2,,2017-06-09
Giordano Vecchi,M,Raw,28.5,Open,89.52,93,195.0,110.0,200.0,505.0,327.42,,2017-06-09
Bruno Benassi,M,Raw,25.5,Open,90.78,93,180.0,117.5,200.0,497.5,320.3,,2017-06-09
Andrea Castaldo,M,Raw,29.5,Open,89.38,93,172.5,120.0,200.0,492.5,319.57,,2017-06-09
Salvatore Magra,M,Raw,29.5,Open,84.61,93,155.0,115.0,200.0,470.0,313.93,,2017-06-09
Franco Linardi,M,Raw,37.5,Open,87.97,93,150.0,115.0,205.0,470.0,307.47,,2017-06-09
Luca Muzzini,M,Raw,,Open,88.66,93,160.0,115.0,190.0,465.0,302.97,,2017-06-09
Mariano Acanfora,M,Raw,37.5,Open,88.95,93,125.0,92.5,180.0,397.5,258.56,,2017-06-09
Fabio Finardi,M,Raw,,Open,83.4,93,,,,,,,2017-06-09
Roberto Biondi,M,Raw,32.5,Open,90.97,93,,,,,,,2017-06-09
Michael Rubini,M,Raw,,Open,91.86,93,152.5,,,,,,2017-06-09
Domingo Poliandri,M,Raw,33.5,Open,92.57,93,240.0,175.0,,,,Italy,2017-06-09
Mattia Perazzuolo,M,Raw,24.5,Open,90.08,93,,,,,,Italy,2017-06-09
Valentino Durastanti,M,Raw,24.5,Open,101.66,105,270.0,157.5,300.0,727.5,444.65,Italy,2017-06-09
Luigi Celeste,M,Raw,31.5,Open,104.59,105,275.0,172.5,280.0,727.5,439.45,Italy,2017-06-09
Davide Bettiol,M,Raw,30.5,Open,101.75,105,235.0,135.0,295.0,665.0,406.29,,2017-06-09
Matteo Recchia,M,Raw,29.5,Open,103.98,105,250.0,120.0,282.5,652.5,395.08,,2017-06-09
Manuel Moretti,M,Raw,29.5,Open,104.9,105,227.5,155.0,255.0,637.5,384.62,,2017-06-09
Manuel Vecchiato,M,Raw,35.5,Open,104.44,105,220.0,177.5,230.0,627.5,379.26,,2017-06-09
Filippo Azzali,M,Raw,27.5,Open,102.17,105,225.0,140.0,245.0,610.0,372.05,,2017-06-09
Alessandro Camparsi,M,Raw,28.5,Open,103.63,105,232.5,145.0,230.0,607.5,368.34,,2017-06-09
Giuseppe Veraldi,M,Raw,25.5,Open,100.22,105,205.0,182.5,200.0,587.5,361.27,,2017-06-09
Lorenzo Frustagatti,M,Raw,23.5,Open,103.37,105,225.0,130.0,230.0,585.0,355.07,,2017-06-09
Gennaro Mazzuoccolo,M,Raw,33.5,Open,102.91,105,207.5,130.0,235.0,572.5,348.12,,2017-06-09
Antonio Romano,M,Raw,,Open,99.42,105,180.0,140.0,250.0,570.0,351.73,,2017-06-09
Francesco Bovina,M,Raw,24.5,Open,102.08,105,225.0,117.5,225.0,567.5,346.25,,2017-06-09
Antonello Boccola,M,Raw,,Open,103.55,105,195.0,140.0,220.0,555.0,336.62,,2017-06-09
Enrico Tanzi,M,Raw,,Open,102.77,105,200.0,137.5,200.0,537.5,327.03,,2017-06-09
Luigi Raffaele,M,Raw,25.5,Open,93.02,105,180.0,150.0,205.0,535.0,340.36,,2017-06-09
Calogero Marotta,M,Raw,,Open,94.76,105,172.5,122.5,225.0,520.0,327.92,,2017-06-09
Alessandro Sidiropoulos,M,Raw,27.5,Open,95.75,105,175.0,115.0,215.0,505.0,316.93,,2017-06-09
Claudio Aversa,M,Raw,,Open,97.39,105,170.0,135.0,200.0,505.0,314.49,,2017-06-09
Matteo Della Santa,M,Raw,26.5,Open,94.99,105,155.0,120.0,220.0,495.0,311.8,,2017-06-09
Luca Seardo,M,Raw,28.5,Open,95.16,105,160.0,117.5,212.5,490.0,308.4,,2017-06-09
Alessandro Antonetti,M,Raw,23.5,Open,101.35,105,162.5,115.0,210.0,487.5,298.34,,2017-06-09
Stefano Campani,M,Raw,27.5,Open,96.24,105,150.0,110.0,182.5,442.5,277.05,,2017-06-09
Andrea Cassani,M,Raw,29.5,Open,101.19,105,225.0,135.0,,,,,2017-06-09
Alberto Famiano,M,Raw,30.5,Open,95.83,105,,,,,,Italy,2017-06-09
Corrado Siragusa,M,Raw,33.0,Open,106.27,120,310.0,175.0,306.0,791.0,474.76,Italy,2017-06-09
Fabrizio Polloni,M,Raw,30.5,Open,113.87,120,245.0,191.0,305.5,741.5,433.63,,2017-06-09
Marco Umberto Iannotti,M,Raw,,Open,115.49,120,255.0,190.5,277.5,723.0,420.7,,2017-06-09
Enzo Falvo,M,Raw,28.5,Open,117.34,120,245.0,170.0,265.0,680.0,393.5,,2017-06-09
Logrieco,M,Raw,,Open,109.26,120,230.0,145.0,290.0,665.0,394.86,,2017-06-09
Edoardo Marinucci,M,Raw,,Open,111.12,120,240.0,165.0,240.0,645.0,380.57,,2017-06-09
Stefano Bruno,M,Raw,24.5,Open,117.54,120,235.0,132.5,270.0,637.5,368.69,,2017-06-09
Ivan Latella,M,Raw,,Open,105.06,120,242.5,130.0,255.0,627.5,378.36,,2017-06-09
Marco Petrin,M,Raw,29.5,Open,107.4,120,235.0,145.0,242.5,622.5,372.08,,2017-06-09
Daniele Vasile,M,Raw,26.5,Open,117.6,120,210.0,177.5,225.0,612.5,354.17,,2017-06-09
Luca Crippa,M,Raw,25.5,Open,105.91,120,190.0,140.0,225.0,555.0,333.56,,2017-06-09
Stefano Fontanelli,M,Raw,,Open,117.69,120,200.0,145.0,210.0,555.0,320.84,,2017-06-09
Fabio Gamba,M,Raw,,Open,110.5,120,240.0,160.0,,,,,2017-06-09
Fabio Giambrone,M,Raw,34.0,Open,109.87,120,225.0,,,,,Italy,2017-06-09
Michele Peluso,M,Raw,37.0,Open,137.63,120+,250.0,190.0,265.0,705.0,388.22,Italy,2017-06-09
Simone Ciarla,M,Raw,33.5,Open,121.81,120+,225.0,130.0,265.0,620.0,354.32,,2017-06-09
Fabio Di Curzio,M,Raw,,Open,120.01,120+,197.5,107.5,257.5,562.5,323.04,,2017-06-09
Roberto Testa,M,Raw,,Open,123.57,120+,180.0,137.5,220.0,537.5,305.75,,2017-06-09
Roberto Garigale,M,Raw,27.5,Open,122.44,120+,190.0,100.0,210.0,500.0,285.26,,2017-06-09
Silvia Priore,F,Raw,25.5,Open,46.15,47,105.5,65.0,110.0,280.5,372.63,Italy,2017-06-09
Maruska Bertoli,F,Raw,38.0,Open,51.43,52,130.0,77.5,165.0,372.5,457.54,Italy,2017-06-09
Dalida Mari,F,Raw,29.5,Open,50.58,52,127.5,80.0,127.5,335.0,416.34,Italy,2017-06-09
Linda Signorini,F,Raw,23.5,Open,50.9,52,115.0,70.0,125.0,310.0,383.56,Italy,2017-06-09
Jessica Palmieri,F,Raw,,Open,50.96,52,95.0,45.0,102.5,242.5,299.79,,2017-06-09
Cristina De Martin,F,Raw,,Open,50.03,52,82.5,42.5,115.0,240.0,300.59,,2017-06-09
Vera Compiani,F,Raw,,Open,50.32,52,87.5,55.0,97.5,240.0,299.36,,2017-06-09
Erica Cremonesini,F,Raw,,Open,51.4,52,87.5,42.5,95.0,225.0,276.48,,2017-06-09
Alice Veniani,F,Raw,36.5,Open,56.48,57,122.5,65.0,160.0,347.5,400.53,,2017-06-09
Silvia Prosperi,F,Raw,24.5,Open,54.44,57,112.5,70.5,145.0,328.0,387.44,Italy,2017-06-09
Cristiana Velona,F,Raw,25.5,Open,54.83,57,110.0,65.0,148.0,323.0,379.7,Italy,2017-06-09
Nunzia Manzari,F,Raw,32.5,Open,55.11,57,85.0,50.0,135.0,270.0,316.32,,2017-06-09
Francesca Rosi,F,Raw,24.5,Open,53.77,57,85.0,50.0,117.5,252.5,300.77,,2017-06-09
Ilaria Marchionne,F,Raw,30.5,Open,56.46,57,75.0,55.0,110.0,240.0,276.69,,2017-06-09
Eugenia Orlando,F,Raw,27.5,Open,62.49,63,132.5,82.5,150.0,365.0,394.52,Italy,2017-06-09
Whelma Pineda,F,Raw,,Open,61.82,63,120.0,80.0,150.0,350.0,380.82,Italy,2017-06-09
Giulia Collerone,F,Raw,24.5,Open,61.76,63,120.0,77.5,145.0,342.5,372.88,Italy,2017-06-09
Martina Zellino,F,Raw,23.5,Open,62.88,63,130.0,72.5,140.0,342.5,368.79,Italy,2017-06-09
Sara Baragatti,F,Raw,26.5,Open,60.66,63,117.5,57.5,152.5,327.5,360.56,,2017-06-09
Chiara Maria De Marco,F,Raw,30.5,Open,59.43,63,117.5,55.0,145.0,317.5,354.1,,2017-06-09
Nicol Feltrinelli,F,Raw,,Open,62.97,63,117.5,52.5,135.0,305.0,328.13,,2017-06-09
Verdiana Mineo,F,Raw,25.0,Open,60.76,63,110.0,65.0,120.0,295.0,324.45,Italy,2017-06-09
Nunzia Laprocina,F,Raw,31.5,Open,58.35,63,102.5,50.0,130.0,282.5,318.78,,2017-06-09
Cinzia Busato,F,Raw,37.5,Open,61.82,63,90.0,50.0,142.5,282.5,307.38,,2017-06-09
Simona D'Angelo,F,Raw,,Open,59.75,63,95.0,57.5,120.0,272.5,302.88,,2017-06-09
Sara Pontrelli,F,Raw,,Open,61.61,63,102.5,45.0,125.0,272.5,297.12,,2017-06-09
Eleonora Palmerini,F,Raw,,Open,62.56,63,100.0,55.0,117.5,272.5,294.33,,2017-06-09
Federica Santimaria,F,Raw,25.5,Open,60.3,63,95.0,55.0,110.0,260.0,287.32,,2017-06-09
Pierina Maria Castagnetti,F,Raw,31.5,Open,60.74,63,80.0,50.0,120.0,250.0,275.01,,2017-06-09
Natasha Vollero,F,Raw,28.5,Open,61.01,63,70.0,50.0,80.0,200.0,219.4,,2017-06-09
Alice Cappello,F,Raw,,Open,62.69,63,,,,,,,2017-06-09
Soledad Campostrini,F,Raw,29.5,Open,68.04,72,137.5,106.0,165.0,408.5,419.8,Italy,2017-06-09
Luisa Torrisi,F,Raw,34.5,Open,69.86,72,137.5,72.5,130.0,340.0,344.21,Italy,2017-06-09
Lorena Gambaretto,F,Raw,31.5,Open,67.67,72,110.0,60.0,150.0,320.0,329.89,Italy,2017-06-09
Claudia Devall,F,Raw,23.5,Open,65.35,72,100.0,62.5,125.0,287.5,302.48,,2017-06-09
Julia Crispino,F,Raw,,Open,68.07,72,102.5,55.0,112.5,270.0,277.4,,2017-06-09
Alessia Magri,F,Raw,,Open,66.9,72,100.0,50.0,105.0,255.0,264.63,,2017-06-09
Valentina Barbieri,F,Raw,,Open,79.65,84,185.0,90.5,190.0,465.5,439.58,Italy,2017-06-09
Lucia Rivetti,F,Raw,,Open,74.18,84,140.0,65.0,172.5,377.5,369.83,,2017-06-09
Elisa Bellini,F,Raw,28.5,Open,78.65,84,135.0,95.0,147.5,377.5,358.75,Italy,2017-06-09
Silvia Gobbi,F,Raw,24.5,Open,76.07,84,122.5,75.0,140.0,337.5,326.28,,2017-06-09
Cristina Balduzi,F,Raw,,Open,72.83,84,125.0,72.5,135.0,332.5,328.98,,2017-06-09
Barbara Pezzangora,F,Raw,,Open,73.75,84,115.0,55.0,130.0,300.0,294.82,,2017-06-09
Tamara Marabini,F,Raw,38.5,Open,111.94,84+,110.0,80.0,150.0,340.0,278.65,Italy,2017-06-09
Antonella De Mattia,F,Raw,35.5,Open,93.75,84+,130.0,57.5,150.0,337.5,295.64,,2017-06-09
Gabriella Pereyra,F,Raw,32.0,Open,92.41,84+,80.0,47.5,130.0,257.5,226.94,Italy,2017-06-09
Alberto Famiano,M,Raw,26.5,Open,83.1,93,152.5,85.0,175.0,412.5,278.29,Italy,2013-06-14
Alberto Garofalo,M,Raw,26.5,Open,91.3,93,240.0,137.5,312.5,690.0,442.98,Italy,2013-06-14
Alessandro Camparsi,M,Raw,24.5,Open,89.0,93,165.0,112.5,200.0,477.5,310.51,,2013-06-14
Alessandro Cusenza,M,Raw,38.5,Open,82.6,83,190.0,130.0,205.0,525.0,355.39,,2013-06-14
Alessandro Mauro,M,Raw,,Open,85.5,93,155.0,132.5,212.5,500.0,332.07,,2013-06-14
Alessio Mancini,M,Raw,24.5,Open,83.1,93,135.0,115.0,180.0,430.0,290.09,,2013-06-14
Andrea Capovilla,M,Raw,,Open,79.5,83,160.0,105.0,,,,,2013-06-14
Andrea Cassani,M,Raw,25.5,Open,93.1,105,210.0,120.0,255.0,585.0,372.01,,2013-06-14
Andrea Fracassi,M,Raw,,Open,86.0,93,165.0,145.0,210.0,520.0,344.27,,2013-06-14
Andrea La Rocca,M,Raw,27.5,Open,83.1,93,,,,,,Italy,2013-06-14
Andrea Rizzotto,M,Raw,,Open,106.6,120,125.0,107.5,190.0,422.5,253.28,,2013-06-14
Antonio Marcellino,M,Raw,,Open,75.5,83,150.0,130.0,210.0,490.0,350.05,,2013-06-14
Cristian Turco,M,Raw,38.0,Open,92.5,93,215.0,150.0,220.0,585.0,373.18,Italy,2013-06-14
David Braga,M,Raw,23.5,Open,69.0,74,125.0,110.0,165.0,400.0,303.5,,2013-06-14
Davide Giannini,M,Raw,25.5,Open,71.4,74,172.5,137.5,205.0,515.0,381.63,Italy,2013-06-14
Demis Russo,M,Raw,,Open,76.5,83,150.0,122.5,200.0,472.5,334.77,,2013-06-14
Domingo Poliandri,M,Raw,29.5,Open,80.3,83,170.0,150.0,195.0,515.0,354.34,Italy,2013-06-14
Donato Albano,M,Raw,24.5,Open,77.8,83,200.0,112.5,237.5,550.0,385.65,Italy,2013-06-14
Emanuele Taverna,M,Raw,,Open,71.4,74,117.5,87.5,140.0,345.0,255.65,,2013-06-14
Emanuele Tiofilo,M,Raw,26.5,Open,75.5,83,177.5,130.0,215.0,522.5,373.27,Italy,2013-06-14
Enzo Falvo,M,Raw,24.5,Open,102.7,105,210.0,150.0,240.0,600.0,365.16,,2013-06-14
Fabio Andreini,M,Raw,,Open,76.4,83,170.0,130.0,200.0,500.0,354.54,,2013-06-14
Fabio Galbusera,M,Raw,34.5,Open,78.9,83,165.0,92.5,232.5,490.0,340.67,,2013-06-14
Fabio Gamba,M,Raw,,Open,99.5,105,215.0,160.0,240.0,615.0,379.37,,2013-06-14
Fabio Merlo,M,Raw,30.5,Open,75.2,83,132.5,102.5,190.0,425.0,304.39,,2013-06-14
Fabrizio Freddi,M,Raw,,Open,89.1,93,205.0,110.0,250.0,565.0,367.2,,2013-06-14
Federico Monaldi,M,Raw,32.5,Open,83.4,93,160.0,130.0,200.0,490.0,329.9,,2013-06-14
Filippo Cardinetti,M,Raw,32.5,Open,77.6,83,145.0,90.0,160.0,395.0,277.4,,2013-06-14
Gabriele Baccaglini,M,Raw,29.5,Open,91.5,93,240.0,152.5,262.5,655.0,420.05,,2013-06-14
Gennaro Lorusso,M,Raw,,Open,70.2,74,130.0,110.0,167.5,407.5,305.49,,2013-06-14
Gianluca Corradini,M,Raw,24.5,Open,94.1,105,200.0,135.0,225.0,560.0,354.31,,2013-06-14
Ivan Greppi,M,Raw,,Open,74.9,83,147.5,102.5,195.0,445.0,319.53,,2013-06-14
Joaquin Lopez,M,Raw,,Open,76.0,83,150.0,115.0,190.0,455.0,323.7,,2013-06-14
Lorenzo Foti,M,Raw,,Open,80.0,83,140.0,95.0,180.0,415.0,286.16,,2013-06-14
Lorenzo Leporati,M,Raw,23.5,Open,71.4,74,100.0,95.0,140.0,335.0,248.24,,2013-06-14
Lorenzo Razzauti,M,Raw,29.5,Open,81.7,83,175.0,117.5,205.0,497.5,338.88,,2013-06-14
Lorenzo Sala,M,Raw,23.5,Open,83.1,93,180.0,140.0,215.0,535.0,360.93,,2013-06-14
Luca Valori,M,Raw,24.5,Open,73.1,74,190.0,132.5,230.0,552.5,403.03,Italy,2013-06-14
Marco Lambardi,M,Raw,32.5,Open,96.9,105,235.0,155.0,255.0,645.0,402.59,,2013-06-14
Marco Mangiavacchi,M,Raw,,Open,68.0,74,135.0,115.0,170.0,420.0,322.0,,2013-06-14
Marco Redaelli,M,Raw,23.5,Open,81.6,83,170.0,102.5,200.0,472.5,322.08,,2013-06-14
Marco Saitta,M,Raw,33.5,Open,77.5,83,160.0,112.5,205.0,477.5,335.61,,2013-06-14
Marco Vecchio,M,Raw,32.5,Open,81.9,83,177.5,112.5,225.0,515.0,350.31,,2013-06-14
Massimo Giacomelli,M,Raw,33.5,Open,81.5,83,185.0,127.5,245.0,557.5,380.29,,2013-06-14
Mauro Carcano,M,Raw,35.5,Open,72.7,74,157.5,125.0,187.5,470.0,344.1,,2013-06-14
Michele Roncon,M,Raw,23.5,Open,81.6,83,190.0,125.0,220.0,535.0,364.68,,2013-06-14
Omar Ciaburri,M,Raw,,Open,100.3,105,250.0,147.5,260.0,657.5,404.18,Italy,2013-06-14
Riccardo Socci,M,Raw,27.5,Open,75.3,83,,,,,,,2013-06-14
Roberto Trotta,M,Raw,,Open,91.7,93,185.0,125.0,220.0,530.0,339.53,,2013-06-14
Salvatore Pisasale,M,Raw,32.5,Open,65.6,66,200.0,135.0,200.0,535.0,421.09,Italy,2013-06-14
Stefano Ramponi,M,Raw,,Open,91.0,93,155.0,120.0,200.0,475.0,305.44,,2013-06-14
Stefano Semplici,M,Raw,27.5,Open,75.8,83,160.0,112.5,210.0,482.5,343.83,,2013-06-14
Thomas Gambella,M,Raw,27.5,Open,80.8,83,160.0,120.0,180.0,460.0,315.35,,2013-06-14
Vito Terranova,M,Raw,34.5,Open,84.5,93,180.0,120.0,220.0,520.0,347.57,Italy,2013-06-14
Roberta Monaco,F,Raw,38.0,Open,51.7,52,100.0,60.0,150.0,310.0,379.38,Italy,2013-06-14
Elisa Vinante,F,Raw,37.5,Open,55.4,57,105.0,55.0,130.0,290.0,338.56,Italy,2013-06-14
Elisa Gregori,F,Raw,28.5,Open,52.5,57,97.5,50.0,95.0,242.5,293.63,Italy,2013-06-14
Nunzia Manzari,F,Raw,28.5,Open,53.6,57,75.0,40.0,130.0,245.0,292.47,,2013-06-14
Anna Antonia Papapicco,F,Raw,35.5,Open,46.4,47,65.0,37.5,100.0,202.5,267.93,Italy,2013-06-14
Maria Teresa Cianciotta,F,Raw,,Open,52.0,52,55.0,37.5,72.5,165.0,201.12,,2013-06-14
Laura Ricci,F,Raw,35.5,Open,61.8,63,85.0,57.5,145.0,287.5,312.88,,2013-06-14
Sonia Coloccini,F,Raw,,Open,58.6,63,57.5,55.0,105.0,217.5,244.76,,2013-06-14
Stefania Spezzani,F,Raw,38.5,Open,63.7,72,77.5,45.0,102.5,225.0,240.37,,2013-06-14
Carlotta Piga,F,Raw,23.5,Open,58.8,63,80.0,40.0,,,,,2013-06-14
Ross Booyse,M,Raw,15.5,Open,56.9,59,102.5,62.5,102.5,267.5,236.12,South Africa,2015-08-29
Ruben van der Linde,M,Raw,16.0,Open,62.3,66,140.0,85.0,160.0,385.0,315.27,South Africa,2015-08-29
Bernard van der Linde,M,Raw,,Open,63.35,66,80.0,72.5,130.0,282.5,228.33,,2015-08-29
Dylan Treges,M,Raw,,Open,72.8,74,180.0,140.0,222.5,542.5,396.81,,2015-08-29
Andrew Ramsay,M,Raw,26.5,Open,72.45,74,192.5,110.0,230.0,532.5,390.75,South Africa,2015-08-29
Ray Norman,M,Raw,28.5,Open,72.6,74,150.0,127.5,200.0,477.5,349.91,South Africa,2015-08-29
Shau Mafuna,M,Raw,21.5,Open,73.9,74,140.0,107.5,200.0,447.5,324.12,South Africa,2015-08-29
Jason Szeili,M,Raw,21.5,Open,70.8,74,130.0,110.0,180.0,420.0,313.03,South Africa,2015-08-29
Tommie de Nysschen,M,Raw,52.0,Open,73.35,74,150.0,102.5,165.0,417.5,303.87,South Africa,2015-08-29
Jordan Dale,M,Raw,17.5,Open,73.75,74,115.0,92.5,172.5,380.0,275.59,,2015-08-29
Luke Routier,M,Raw,18.5,Open,77.0,83,185.0,120.0,200.0,505.0,356.35,South Africa,2015-08-29
Pieter Brits,M,Raw,,Open,82.3,83,175.0,100.0,215.0,490.0,332.38,,2015-08-29
